scenario,sa4_code16,age_band_id,vaccine,time_dose_1,time_dose_2,num_people
19,123,7,3,51,55,11
19,123,7,3,45,49,33
19,123,7,1,52,55,30
19,123,7,1,47,50,119
19,123,7,1,50,53,55
19,123,7,1,46,49,125
19,123,7,3,48,52,23
19,123,7,3,43,47,37
19,123,7,3,50,54,12
19,123,7,1,49,52,70
19,123,7,1,39,42,73
19,123,7,1,18,21,38
19,123,7,2,13,25,19
19,123,7,2,42,54,100
19,123,7,2,35,47,800
19,123,7,2,34,46,1039
19,123,7,2,40,52,191
19,123,7,2,33,45,1441
19,123,7,2,37,49,453
19,123,7,2,36,48,588
19,123,7,2,39,51,262
19,123,7,2,38,50,361
19,123,7,2,43,55,71
19,123,7,2,44,56,55
19,123,7,2,47,,26
19,123,7,2,46,,39
19,123,7,2,41,53,145
19,123,7,2,45,,47
19,123,7,2,50,,9
19,123,7,2,51,,9
19,123,8,2,21,33,601
19,123,8,2,18,30,827
19,123,8,2,17,29,641
19,123,8,2,25,37,576
19,123,8,2,32,44,507
19,123,8,2,13,33,406
19,123,8,2,19,31,1086
19,123,8,2,22,34,633
19,123,8,2,23,35,640
19,123,8,2,20,32,1043
19,123,8,2,27,39,705
19,123,8,2,24,36,590
19,123,8,2,28,40,544
19,123,8,1,19,22,41
19,123,8,2,31,43,517
19,123,8,1,28,31,13
19,123,8,2,26,38,622
19,123,8,2,20,33,136
19,123,8,2,16,28,179
19,123,8,2,29,41,404
19,123,8,2,30,42,378
19,123,8,2,13,25,33
19,123,8,1,22,25,73
19,123,8,1,31,34,44
19,123,8,1,25,28,18
19,123,8,1,20,23,29
19,123,8,2,15,27,77
19,123,8,2,17,33,24
19,123,8,1,21,24,52
19,123,8,2,19,33,62
19,123,8,2,33,45,414
19,123,8,2,34,46,335
19,123,8,2,40,52,47
19,123,8,2,35,47,239
19,123,8,2,39,51,73
19,123,8,2,36,48,169
19,123,8,2,45,,8
19,123,8,2,38,50,94
19,123,8,2,43,55,23
19,123,8,2,44,56,15
19,123,8,2,37,49,124
19,123,8,2,41,53,32
19,123,8,2,47,,7
19,123,8,2,42,54,34
19,123,8,1,24,27,7
19,123,8,1,22,33,3
19,123,8,1,29,32,18
19,123,8,2,18,33,27
19,123,8,1,14,17,6
19,123,8,1,34,37,151
19,123,8,1,47,50,40
19,123,8,1,38,41,137
19,123,8,1,42,45,136
19,123,8,1,35,38,71
19,123,8,1,36,39,168
19,123,8,1,41,44,88
19,123,8,1,44,47,82
19,123,8,1,55,,13
19,123,8,1,54,,5
19,123,8,1,33,36,6
19,123,8,1,43,46,115
19,123,8,1,46,49,39
19,123,8,1,37,40,58
19,123,8,1,51,54,10
19,123,8,1,40,43,70
19,123,8,1,45,48,61
19,123,9,2,24,36,188
19,123,9,2,19,33,23
19,123,9,2,20,33,54
19,123,9,2,19,31,333
19,123,9,2,32,44,152
19,123,9,2,21,33,227
19,123,9,1,13,16,133
19,123,9,2,20,32,385
19,123,9,1,20,23,84
19,123,9,2,31,43,149
19,123,9,2,17,29,175
19,123,9,2,28,40,166
19,123,9,2,26,38,187
19,123,9,1,22,25,214
19,123,9,2,27,39,203
19,123,9,2,22,34,236
19,123,9,2,23,35,205
19,123,9,2,25,37,209
19,123,9,1,18,21,59
19,123,9,1,32,35,31
19,123,9,2,18,30,260
19,123,9,2,13,33,105
19,123,9,2,30,42,144
19,123,9,1,21,24,141
19,123,9,1,28,31,6
19,123,9,2,29,41,110
19,123,9,2,14,26,17
19,123,9,1,29,32,2
19,123,9,2,18,33,16
19,123,9,2,17,33,12
19,123,9,1,16,19,41
19,123,9,1,17,20,14
19,123,9,1,22,33,9
19,123,9,1,19,22,100
19,123,9,1,34,37,99
19,123,9,1,36,39,136
19,123,9,1,37,40,32
19,123,9,1,41,44,64
19,123,9,1,38,41,105
19,123,9,1,43,46,87
19,123,9,1,42,45,87
19,123,9,1,45,48,46
19,123,9,1,33,36,15
19,123,9,1,48,51,22
19,123,9,3,53,,2
19,123,9,1,39,42,14
19,123,9,1,40,43,50
19,123,9,3,45,49,5
19,123,9,1,44,47,63
19,123,9,1,47,50,31
19,123,9,3,44,48,9
19,123,9,1,35,38,47
19,123,9,1,49,52,14
19,123,9,1,46,49,27
19,123,9,3,43,47,7
19,123,9,3,42,46,8
19,123,9,1,51,54,8
19,123,9,3,49,53,5
19,123,9,1,20,33,6
19,123,9,1,24,33,10
19,123,9,1,23,26,10
19,123,9,1,15,18,46
19,123,9,2,33,45,247
19,123,9,2,36,48,122
19,123,9,2,38,50,42
19,123,9,2,34,46,199
19,123,9,2,35,47,141
19,123,9,2,41,53,22
19,123,9,2,39,51,36
19,123,9,2,40,52,35
19,123,9,2,37,49,80
19,123,9,2,42,54,14
19,123,9,2,44,56,8
19,123,9,2,43,55,11
19,123,9,2,45,,6
19,123,9,2,48,,3
19,123,9,2,47,,1
19,123,9,2,52,,2
19,123,9,2,49,,5
19,123,2,1,25,28,43
19,123,2,1,29,32,19
19,123,2,1,31,34,65
19,123,2,1,22,25,17
19,123,2,1,20,23,5
19,123,2,1,24,33,1
19,123,2,1,15,18,5
19,123,2,1,29,33,3
19,123,2,1,21,24,6
19,123,2,2,30,42,4
19,123,2,3,56,,31
19,123,3,1,13,16,99
19,123,3,1,18,33,3
19,123,3,1,28,33,30
19,123,3,1,26,33,15
19,123,3,1,13,33,26
19,123,3,1,25,33,5
19,123,3,2,16,28,22
19,123,3,2,20,33,2
19,123,4,1,16,33,10
19,123,4,2,15,33,3
19,123,4,2,15,27,15
19,123,4,2,29,41,9
19,123,4,2,17,33,8
19,123,4,1,26,33,12
19,123,4,2,20,33,4
19,123,4,2,24,36,12
19,123,4,3,52,56,68
19,123,4,3,54,,30
19,123,4,3,53,,56
19,123,4,3,55,,25
19,123,4,3,56,,17
19,123,5,1,28,33,52
19,123,5,2,13,33,24
19,123,5,1,24,33,4
19,123,5,2,27,39,24
19,123,5,1,25,33,15
19,123,5,2,20,33,22
19,123,5,2,15,27,13
19,123,5,2,29,41,24
19,123,5,2,26,38,27
19,123,5,3,52,56,29
19,123,5,3,53,,17
19,123,5,3,48,52,73
19,123,6,2,15,27,28
19,123,6,1,16,19,102
19,123,6,2,8,20,3
19,123,6,1,15,33,2
19,123,6,2,17,33,7
19,123,6,3,47,51,85
19,123,6,3,51,55,28
19,123,6,1,55,,39
19,123,6,3,50,54,54
19,123,6,3,54,,17
19,123,6,1,56,,27
19,123,6,3,52,56,21
19,123,7,1,26,29,90
19,123,7,1,13,33,28
19,123,7,1,29,32,81
19,123,7,3,49,53,12
19,123,7,1,51,54,31
19,123,7,3,42,46,39
19,123,7,1,29,33,19
19,123,7,1,17,33,2
19,123,7,2,11,23,10
19,123,7,1,27,33,11
19,123,7,2,48,,17
19,123,7,2,52,,3
19,123,8,1,27,30,23
19,123,8,2,14,26,53
19,123,8,1,16,19,19
19,123,8,1,18,21,10
19,123,8,1,13,16,40
19,123,8,1,26,29,12
19,123,8,1,23,26,10
19,123,8,2,49,,1
19,123,8,2,46,,5
19,123,8,2,48,,5
19,123,8,3,49,53,3
19,123,8,1,49,52,22
19,123,9,1,25,28,25
19,123,9,1,13,33,8
19,123,9,1,31,34,15
19,123,9,2,9,21,6
19,123,2,1,18,21,16
19,123,2,1,27,33,3
19,123,2,1,23,26,7
19,123,2,1,16,19,3
19,123,2,2,21,33,3
19,123,2,2,24,36,4
19,123,2,2,20,32,11
19,123,3,1,27,33,13
19,123,3,1,30,34,5
19,123,3,1,22,33,5
19,123,3,1,16,33,5
19,123,3,2,15,27,8
19,123,3,1,24,33,8
19,123,3,2,19,33,20
19,123,3,2,14,26,5
19,123,3,2,29,41,3
19,123,4,2,16,33,6
19,123,4,1,13,34,4
19,123,4,1,24,33,6
19,123,4,1,15,33,10
19,123,5,1,30,34,13
19,123,5,1,29,34,12
19,123,5,2,6,18,1
19,123,5,2,28,40,18
19,123,5,2,16,33,2
19,123,5,1,17,33,1
19,123,5,1,14,33,5
19,123,5,1,26,33,13
19,123,5,1,46,50,1
19,123,5,3,51,55,27
19,123,5,1,36,40,28
19,123,5,3,54,,18
19,123,6,1,30,34,8
19,123,6,1,19,33,5
19,123,6,1,36,40,22
19,123,6,3,55,,15
19,123,7,2,19,33,18
19,123,7,2,15,27,47
19,123,7,1,24,27,33
19,123,7,2,14,26,17
19,123,7,1,23,33,8
19,123,7,2,49,,11
19,123,7,3,46,50,21
19,123,7,1,55,,9
19,123,7,1,56,,9
19,123,7,1,54,,13
19,123,8,1,30,33,22
19,123,8,1,32,35,73
19,123,8,1,27,33,1
19,123,8,2,11,23,26
19,123,8,1,48,51,32
19,123,8,3,43,47,17
19,123,8,3,47,51,10
19,123,8,1,39,42,10
19,123,8,2,12,24,9
19,123,8,1,15,18,29
19,123,9,1,14,17,32
19,123,9,2,51,,1
19,123,9,2,16,28,38
19,123,9,1,21,33,5
19,123,9,1,20,34,1
19,123,9,2,12,24,15
19,123,2,1,17,20,3
19,123,2,1,13,33,5
19,123,2,2,18,30,4
19,123,2,2,13,33,3
19,123,2,2,13,25,1
19,123,3,2,28,40,4
19,123,3,2,13,25,4
19,123,3,2,30,42,5
19,123,4,1,27,33,14
19,123,4,1,19,34,1
19,123,4,1,19,33,5
19,123,5,1,18,33,6
19,123,5,1,20,33,4
19,123,5,1,21,33,3
19,123,5,2,24,36,19
19,123,5,2,14,26,5
19,123,6,1,26,33,8
19,123,6,2,14,26,10
19,123,7,2,12,24,9
19,123,7,2,9,21,1
19,123,7,2,53,,2
19,123,8,1,17,20,7
19,123,8,1,26,33,2
19,123,8,1,11,14,1
19,123,8,2,51,,1
19,123,8,2,52,,3
19,123,8,1,13,33,15
19,123,8,3,44,48,8
19,123,8,1,52,55,11
19,123,8,1,50,53,17
19,123,8,1,53,56,2
19,123,8,3,53,,1
19,123,8,3,42,46,8
19,123,8,3,45,49,10
19,123,9,2,11,23,5
19,123,9,2,15,27,24
19,123,9,1,12,15,19
19,123,9,2,13,25,13
19,123,9,1,26,29,10
19,123,9,2,46,,2
19,123,9,1,16,33,12
19,123,9,1,52,55,6
19,123,2,1,24,27,17
19,123,2,2,15,27,2
19,123,3,1,26,34,1
19,123,3,2,17,33,7
19,123,3,2,16,33,3
19,123,3,1,20,33,3
19,123,4,2,18,33,6
19,123,4,1,27,34,2
19,123,4,2,10,22,1
19,123,4,1,21,33,9
19,123,4,1,30,34,6
19,123,4,1,17,33,1
19,123,4,2,11,23,1
19,123,5,1,13,34,3
19,123,5,1,25,34,1
19,123,6,1,14,33,3
19,123,6,2,13,25,7
19,123,7,1,30,34,1
19,123,7,1,20,33,2
19,123,7,3,55,,3
19,123,7,1,34,38,1
19,123,8,1,25,33,3
19,123,8,1,30,34,2
19,123,8,2,9,21,4
19,123,8,1,56,,1
19,123,8,3,50,54,3
19,123,9,1,13,34,1
19,123,9,2,53,,1
19,123,9,1,18,33,1
19,123,9,1,56,,1
19,123,9,1,50,53,5
19,123,9,1,55,,3
19,123,2,1,28,33,7
19,123,2,2,22,34,2
19,123,3,2,15,33,1
19,123,4,2,14,26,1
19,123,5,1,23,33,3
19,123,5,3,56,,7
19,123,6,1,28,33,12
19,123,6,1,27,33,3
19,123,6,1,16,33,1
19,123,6,2,15,33,3
19,123,7,1,36,40,4
19,123,8,3,51,55,2
19,123,8,2,50,,5
19,123,9,3,55,,1
19,123,9,3,50,54,5
19,123,9,1,53,56,5
19,123,2,1,28,34,1
19,123,2,2,26,38,2
19,123,3,1,31,35,2
19,123,3,1,17,33,3
19,123,3,1,23,33,1
19,123,3,2,27,39,9
19,123,4,1,31,35,2
19,123,4,1,32,36,2
19,123,4,1,22,33,2
19,123,4,1,29,34,2
19,123,4,1,23,33,2
19,123,4,1,17,34,1
19,123,4,1,21,34,1
19,123,5,1,32,36,1
19,123,5,1,28,34,2
19,123,5,1,19,33,1
19,123,6,1,25,33,2
19,123,8,1,29,33,8
19,123,8,2,10,22,6
19,123,8,1,21,33,5
19,123,8,1,28,33,1
19,123,8,1,16,33,8
19,123,8,3,46,50,6
19,123,9,1,14,33,3
19,123,9,2,10,22,2
19,123,9,1,54,,4
19,123,9,3,48,52,3
19,123,9,3,47,51,2
19,123,9,1,29,33,1
19,123,2,1,29,34,1
19,123,3,1,21,33,2
19,123,6,2,11,23,4
19,123,7,1,18,33,2
19,123,7,1,19,33,2
19,123,7,2,54,,2
19,123,7,3,54,,6
19,123,9,1,25,33,3
19,123,9,2,50,,1
19,123,2,1,14,17,2
19,123,4,1,42,46,1
19,123,6,1,17,33,3
19,123,6,2,12,24,1
19,123,6,1,20,33,5
19,123,6,1,23,33,2
19,123,6,1,42,46,1
19,123,7,2,17,33,7
19,123,7,1,14,33,2
19,123,7,1,12,15,1
19,123,7,1,25,33,1
19,123,8,2,53,,1
19,123,8,1,14,34,1
19,123,8,3,48,52,2
19,123,9,1,15,33,2
19,123,9,1,30,33,3
19,123,9,1,24,27,4
19,123,9,3,46,50,4
19,123,2,1,25,33,3
19,123,3,1,15,33,1
19,123,3,1,14,33,1
19,123,3,1,12,15,1
19,123,4,1,14,33,1
19,123,4,1,14,34,1
19,123,5,1,12,15,1
19,123,6,1,31,35,2
19,123,6,1,29,34,1
19,123,6,1,18,33,4
19,123,6,1,34,38,1
19,123,7,1,22,33,1
19,123,7,3,52,56,2
19,123,8,1,15,33,2
19,123,9,1,36,40,1
19,123,2,2,17,33,2
19,123,2,2,31,43,3
19,123,6,2,9,21,4
19,123,6,1,24,33,1
19,123,7,2,10,22,7
19,123,7,1,28,33,2
19,123,7,1,26,33,3
19,123,9,1,27,30,3
19,123,5,1,31,35,2
19,123,9,1,19,34,1
19,123,8,2,6,18,2
19,123,7,3,56,,1
19,123,9,1,19,33,1
19,123,6,2,10,22,2
19,123,6,1,21,33,1
19,123,3,1,25,34,1
19,123,3,2,10,22,2
19,123,7,1,21,33,1
19,123,7,2,5,17,1
19,123,2,2,20,33,1
19,123,8,3,52,56,1
19,123,9,1,26,33,1
19,124,2,3,50,54,215
19,124,2,3,51,55,171
19,124,2,1,46,49,2712
19,124,2,1,51,54,708
19,124,2,1,47,50,2187
19,124,2,1,48,51,1699
19,124,2,3,47,51,435
19,124,2,1,50,53,932
19,124,2,3,46,50,611
19,124,3,1,26,29,197
19,124,3,1,55,,580
19,124,3,1,47,50,5762
19,124,3,3,46,50,1470
19,124,3,1,49,52,3145
19,124,3,1,46,49,7099
19,124,3,1,56,,406
19,124,3,1,48,51,4435
19,124,3,3,48,52,836
19,124,3,1,52,55,1371
19,124,3,3,47,51,1145
19,124,3,3,49,53,728
19,124,4,1,25,28,331
19,124,4,1,18,21,38
19,124,4,1,32,35,689
19,124,4,1,27,30,280
19,124,4,2,17,29,158
19,124,4,2,29,41,7
19,124,4,2,21,33,14
19,124,4,1,43,46,4904
19,124,4,1,40,43,3570
19,124,4,1,46,49,1882
19,124,4,1,41,44,3838
19,124,4,3,44,48,524
19,124,4,1,47,50,1522
19,124,4,1,53,56,247
19,124,4,1,42,45,6478
19,124,4,1,45,48,2682
19,124,4,3,43,47,517
19,124,4,3,45,49,490
19,124,4,3,47,51,313
19,124,4,3,42,46,546
19,124,5,1,29,32,500
19,124,5,1,32,35,1413
19,124,5,1,28,31,509
19,124,5,1,27,30,552
19,124,5,1,29,33,189
19,124,5,1,34,37,3380
19,124,5,1,36,39,4089
19,124,5,1,38,41,3024
19,124,5,3,43,47,235
19,124,5,1,41,44,1620
19,124,5,1,42,45,2797
19,124,5,1,39,42,379
19,124,5,1,44,47,1615
19,124,5,1,40,43,1490
19,124,5,1,35,38,1304
19,124,5,1,33,36,262
19,124,5,1,45,48,1163
19,124,6,1,32,35,1186
19,124,6,2,28,40,1290
19,124,6,2,29,41,658
19,124,6,2,18,30,301
19,124,6,2,20,32,362
19,124,6,2,24,36,608
19,124,6,2,26,38,1165
19,124,6,2,25,37,842
19,124,6,2,17,33,9
19,124,6,1,27,30,216
19,124,6,1,13,16,128
19,124,6,1,14,17,138
19,124,6,1,35,38,1112
19,124,6,1,43,46,1649
19,124,6,1,42,45,2168
19,124,6,1,34,37,2823
19,124,6,1,33,36,202
19,124,6,1,39,42,277
19,124,6,1,36,39,3222
19,124,6,1,46,49,645
19,124,6,1,38,41,2456
19,124,6,1,40,43,1198
19,124,6,1,44,47,1290
19,124,7,2,32,44,1156
19,124,7,2,30,42,1270
19,124,7,2,28,40,1653
19,124,7,2,29,41,1182
19,124,7,2,31,43,1560
19,124,7,2,23,35,985
19,124,7,2,20,32,646
19,124,7,2,21,33,430
19,124,7,2,22,34,519
19,124,7,2,24,36,1124
19,124,7,2,33,45,1782
19,124,7,2,36,48,769
19,124,7,2,34,46,1373
19,124,7,2,35,47,1028
19,124,7,1,34,37,867
19,124,7,1,38,41,797
19,124,7,1,37,40,272
19,124,7,1,41,44,366
19,124,7,1,33,36,84
19,124,7,1,36,39,1013
19,124,7,1,46,49,187
19,124,7,1,54,,20
19,124,7,1,35,38,388
19,124,7,1,43,46,494
19,124,7,1,40,43,419
19,124,8,2,24,36,993
19,124,8,1,28,31,34
19,124,8,2,32,44,541
19,124,8,2,28,40,737
19,124,8,2,31,43,681
19,124,8,2,26,38,929
19,124,8,2,18,30,976
19,124,8,2,22,34,1037
19,124,8,2,21,33,973
19,124,8,2,20,32,1453
19,124,8,2,25,37,868
19,124,8,2,23,35,1080
19,124,8,2,27,39,884
19,124,8,2,19,31,1194
19,124,8,1,36,39,309
19,124,8,1,45,48,105
19,124,8,1,41,44,109
19,124,8,1,33,36,20
19,124,8,1,40,43,114
19,124,9,1,16,19,191
19,124,9,2,17,29,122
19,124,9,2,28,40,281
19,124,9,2,29,41,222
19,124,9,2,18,30,321
19,124,9,2,23,35,410
19,124,9,1,32,35,33
19,124,9,2,20,32,504
19,124,9,2,24,36,306
19,124,9,2,13,33,172
19,124,9,1,40,43,103
19,124,2,2,32,44,8
19,124,2,3,48,52,339
19,124,2,3,55,,52
19,124,2,1,49,52,1222
19,124,2,1,53,56,378
19,124,3,1,23,26,118
19,124,3,1,54,,780
19,124,3,1,51,54,1785
19,124,3,3,51,55,392
19,124,4,2,19,31,158
19,124,4,2,20,32,85
19,124,4,1,44,47,3671
19,124,4,1,52,55,386
19,124,4,3,53,,61
19,124,4,3,48,52,199
19,124,5,2,25,37,15
19,124,5,1,26,29,542
19,124,5,1,30,33,759
19,124,5,1,31,34,1125
19,124,5,1,50,53,282
19,124,5,1,49,52,405
19,124,5,1,48,51,452
19,124,5,1,37,40,1072
19,124,5,1,43,46,2077
19,124,5,1,46,49,793
19,124,5,3,46,50,158
19,124,6,1,13,33,43
19,124,6,2,27,39,1490
19,124,6,2,23,35,457
19,124,6,1,30,33,395
19,124,6,1,41,44,1246
19,124,6,1,37,40,905
19,124,6,1,45,48,902
19,124,6,3,42,46,170
19,124,6,1,50,53,236
19,124,7,2,26,38,1764
19,124,7,2,19,31,502
19,124,7,2,27,39,2006
19,124,7,2,25,37,1552
19,124,7,2,41,53,189
19,124,7,2,37,49,569
19,124,7,2,38,50,431
19,124,7,2,40,52,234
19,124,8,2,17,29,408
19,124,8,2,30,42,683
19,124,8,1,34,37,249
19,124,8,1,39,42,27
19,124,8,1,35,38,97
19,124,8,2,13,33,586
19,124,8,2,39,51,97
19,124,8,2,34,46,395
19,124,9,2,19,31,397
19,124,9,2,22,34,378
19,124,9,2,25,37,291
19,124,9,1,20,23,93
19,124,9,1,23,33,2
19,124,9,2,36,48,163
19,124,3,1,28,31,175
19,124,3,1,26,33,7
19,124,3,3,52,56,275
19,124,3,1,53,56,1041
19,124,3,1,50,53,2381
19,124,4,1,29,33,47
19,124,5,1,13,33,172
19,124,5,2,17,29,224
19,124,5,1,51,54,207
19,124,6,2,17,29,281
19,124,6,2,21,33,200
19,124,6,1,51,54,163
19,124,6,1,48,51,349
19,124,7,2,6,18,1
19,124,7,2,39,51,318
19,124,7,1,27,30,153
19,124,7,1,49,52,70
19,124,7,1,39,42,124
19,124,7,3,50,54,10
19,124,8,2,29,41,712
19,124,8,2,18,33,30
19,124,8,1,22,25,67
19,124,8,2,33,45,617
19,124,8,1,42,45,220
19,124,9,2,26,38,295
19,124,9,2,32,44,173
19,124,2,1,27,30,38
19,124,2,3,49,53,276
19,124,2,3,54,,64
19,124,2,1,52,55,508
19,124,3,2,20,32,64
19,124,3,3,50,54,532
19,124,3,3,53,,242
19,124,4,1,23,26,143
19,124,4,1,48,51,1151
19,124,4,1,51,54,445
19,124,4,1,50,53,610
19,124,5,1,16,19,94
19,124,5,1,25,28,644
19,124,5,2,18,30,267
19,124,5,3,44,48,223
19,124,5,3,42,46,252
19,124,6,2,32,44,244
19,124,6,2,13,33,139
19,124,6,2,30,42,73
19,124,6,1,31,34,929
19,124,6,1,22,25,69
19,124,7,1,29,32,74
19,124,7,2,13,33,294
19,124,7,1,26,29,174
19,124,7,2,17,29,266
19,124,7,1,25,28,171
19,124,7,1,42,45,682
19,124,7,1,48,51,117
19,124,8,1,25,28,53
19,124,8,1,16,19,46
19,124,9,2,21,33,314
19,124,9,2,30,42,223
19,124,9,2,27,39,277
19,124,9,2,33,45,400
19,124,2,1,28,31,42
19,124,2,1,54,,276
19,124,3,2,18,30,117
19,124,3,1,32,35,407
19,124,3,1,21,24,73
19,124,3,1,25,28,264
19,124,3,2,19,31,101
19,124,3,3,55,,118
19,124,3,3,56,,109
19,124,4,3,52,56,72
19,124,5,1,13,16,173
19,124,5,1,20,23,80
19,124,5,2,23,35,29
19,124,5,2,19,31,185
19,124,5,1,47,50,615
19,124,5,3,53,,19
19,124,5,3,45,49,210
19,124,6,3,46,50,142
19,124,7,2,16,28,110
19,124,7,1,32,35,216
19,124,8,1,18,21,11
19,124,8,1,26,29,63
19,124,8,1,38,41,222
19,124,9,1,14,17,144
19,124,9,1,18,21,23
19,124,9,1,38,41,167
19,124,2,2,13,33,9
19,124,3,1,31,34,359
19,124,3,2,31,43,55
19,124,3,1,29,33,52
19,124,4,1,24,27,282
19,124,4,1,19,22,43
19,124,5,2,13,33,31
19,124,5,1,19,22,32
19,124,6,1,49,52,321
19,124,6,1,55,,47
19,124,7,2,18,30,401
19,124,7,1,45,48,295
19,124,8,1,17,20,98
19,124,8,1,19,33,8
19,124,8,2,37,49,163
19,124,8,2,38,50,127
19,124,8,2,35,47,310
19,124,8,1,21,24,23
19,124,2,3,52,56,115
19,124,2,3,53,,87
19,124,3,1,27,30,175
19,124,3,2,25,37,16
19,124,4,2,27,39,22
19,124,4,2,25,37,13
19,124,5,1,17,20,89
19,124,6,2,19,31,364
19,124,6,1,21,24,52
19,124,6,2,31,43,273
19,124,6,1,26,29,267
19,124,7,3,45,49,47
19,124,7,3,42,46,71
19,124,7,1,44,47,380
19,124,9,2,20,33,86
19,124,9,2,16,28,26
19,124,9,2,34,46,337
19,124,9,2,39,51,82
19,124,5,3,48,52,105
19,124,6,1,47,50,534
19,124,7,2,20,33,90
19,124,8,3,43,47,14
19,124,8,1,44,47,129
19,124,9,1,34,37,180
19,124,9,1,46,49,48
19,124,3,1,16,19,81
19,124,3,1,13,33,39
19,124,4,1,13,33,73
19,124,4,2,32,44,129
19,124,4,3,46,50,375
19,124,5,1,24,27,344
19,124,5,1,21,24,85
19,124,6,3,49,53,50
19,124,8,2,36,48,251
19,124,8,2,41,53,58
19,124,8,2,42,54,40
19,124,9,1,21,24,77
19,124,9,1,33,36,15
19,124,3,1,22,25,100
19,124,4,1,54,,211
19,124,5,2,21,33,32
19,124,5,3,47,51,157
19,124,5,1,52,55,150
19,124,5,1,34,38,5
19,124,6,1,29,32,121
19,124,6,1,54,,82
19,124,6,3,45,49,160
19,124,6,3,44,48,168
19,124,7,2,45,,53
19,124,7,2,43,55,92
19,124,7,2,42,54,133
19,124,8,1,43,46,159
19,124,8,2,20,33,201
19,124,8,2,44,56,26
19,124,9,1,39,42,19
19,124,2,2,18,30,13
19,124,2,2,26,38,7
19,124,3,2,13,33,18
19,124,3,2,23,35,22
19,124,4,2,31,43,73
19,124,4,1,30,33,248
19,124,4,2,26,38,12
19,124,4,2,18,30,181
19,124,5,2,32,44,129
19,124,5,1,15,18,123
19,124,5,1,14,17,149
19,124,5,1,27,33,32
19,124,6,2,22,34,232
19,124,7,1,26,33,4
19,124,8,1,24,27,36
19,124,2,1,29,32,15
19,124,3,1,13,16,102
19,124,4,3,51,55,119
19,124,5,2,30,42,19
19,124,5,1,28,33,39
19,124,5,1,55,,60
19,124,6,1,24,27,199
19,124,6,1,28,33,15
19,124,8,1,14,17,51
19,124,8,1,47,50,52
19,124,8,1,37,40,84
19,124,9,1,36,39,212
19,124,9,1,50,53,21
19,124,2,1,25,28,59
19,124,3,2,32,44,57
19,124,4,2,28,40,14
19,124,4,1,55,,156
19,124,4,1,49,52,850
19,124,5,2,28,40,35
19,124,3,2,24,36,14
19,124,5,2,22,34,20
19,124,5,2,20,32,123
19,124,6,1,26,33,3
19,124,8,3,42,46,12
19,124,9,2,19,33,34
19,124,3,2,17,29,113
19,124,3,3,54,,150
19,124,4,1,15,18,168
19,124,4,1,26,29,263
19,124,4,3,50,54,135
19,124,5,1,26,33,13
19,124,6,3,43,47,198
19,124,7,3,49,53,34
19,124,7,3,44,48,64
19,124,8,1,20,23,30
19,124,2,1,32,35,79
19,124,2,1,31,34,61
19,124,2,1,13,33,8
19,124,2,1,26,29,48
19,124,2,2,17,29,14
19,124,2,1,30,33,28
19,124,2,1,24,27,29
19,124,2,1,29,33,6
19,124,2,2,28,40,5
19,124,2,2,19,31,19
19,124,2,2,25,37,4
19,124,2,2,27,39,5
19,124,2,2,24,36,4
19,124,2,2,21,33,3
19,124,2,2,30,42,7
19,124,2,1,20,23,3
19,124,2,1,55,,216
19,124,2,1,56,,156
19,124,2,3,56,,38
19,124,3,1,14,17,114
19,124,3,1,24,27,187
19,124,3,1,15,18,114
19,124,3,2,16,28,38
19,124,3,1,29,32,117
19,124,3,1,30,33,176
19,124,3,1,15,33,11
19,124,3,1,18,21,46
19,124,3,1,28,33,24
19,124,3,1,17,20,56
19,124,3,1,25,33,14
19,124,3,1,20,23,64
19,124,3,2,20,33,4
19,124,3,2,27,39,14
19,124,3,2,19,33,26
19,124,3,2,28,40,10
19,124,3,2,29,41,10
19,124,3,2,26,38,13
19,124,3,2,30,42,5
19,124,4,1,31,34,443
19,124,4,1,22,25,139
19,124,4,1,21,24,107
19,124,4,1,29,32,164
19,124,4,1,28,31,254
19,124,4,1,13,16,156
19,124,4,1,14,17,166
19,124,4,1,20,23,71
19,124,4,2,23,35,11
19,124,4,1,16,19,73
19,124,4,2,16,28,80
19,124,4,2,16,33,12
19,124,4,1,17,20,63
19,124,4,1,20,33,2
19,124,4,2,17,33,15
19,124,4,2,22,34,12
19,124,4,2,13,33,17
19,124,4,1,26,33,7
19,124,4,2,19,33,24
19,124,4,2,20,33,10
19,124,4,2,24,36,24
19,124,4,3,56,,26
19,124,4,3,49,53,159
19,124,4,1,56,,125
19,124,4,3,55,,38
19,124,5,2,16,28,105
19,124,5,2,27,39,22
19,124,5,1,23,26,155
19,124,5,2,29,41,26
19,124,5,2,20,33,13
19,124,5,2,31,43,111
19,124,5,1,22,25,108
19,124,5,2,24,36,30
19,124,5,1,25,33,16
19,124,5,1,18,21,44
19,124,5,1,24,33,7
19,124,5,2,26,38,28
19,124,5,3,49,53,72
19,124,5,1,54,,68
19,124,5,3,50,54,51
19,124,5,3,52,56,42
19,124,5,3,54,,19
19,124,5,1,53,56,107
19,124,5,3,56,,10
19,124,5,3,51,55,42
19,124,5,1,38,42,6
19,124,5,1,56,,44
19,124,6,1,25,28,289
19,124,6,2,19,33,16
19,124,6,2,16,28,149
19,124,6,1,17,20,50
19,124,6,1,28,31,157
19,124,6,1,18,21,38
19,124,6,2,20,33,53
